"","kaba1278","krio1252","mesc1238","alge1239","nyun1247","gusi1247","basq1248","stan1293","urdu1245","chuv1255","nhen1239","rian1262","dani1285","abua1244","alba1267","finn1318","stan1290","stan1295","mode1248","kala1399","guja1252","hakk1236","yuec1235","pula1263","ainu1240","hung1274","anga1288","west2369","assy1241","manx1243","ital1282","nucl1643","hebr1245","assa1263","kaya1330","kara1465","komi1268","kore1280","thai1261","liby1240","acol1236","jola1263","rund1242","yuca1254","peno1244","cham1312","moro1292","cent2132","scot1245","sout3123","kili1267","cent2142","west2386","bela1254","samo1305","sout2807","hadz1240","sici1248","sind1272","amha1245","telu1262","pare1266","east1436","ticu1245","tuni1259","nucl1235","viet1252","yoru1245","ling1263","nava1243","stan1318","kiku1240","gand1255","khan1278","sere1260","tswa1253","nucl1347","erzy1239","mari1278","moks1248","tata1255","cent2150","yucu1253","bulg1262","czec1258","dutc1256","norw1258","poli1260","swis1247","mand1415","minn1241","haus1257","nort2945","cent2127","bhil1251","biet1238","chot1239","dubl1239","gami1242","hind1269","dhan1264","konk1267","maha1287","mara1378","carn1240","pott1240","vasa1239","kurd1259","meso1252","wels1247","krah1246","pano1254","xava1240","yano1261","nene1249","lule1254","komi1269","teso1249","chig1238","nyan1307","laca1243","stan1288","tzel1254","tzot1259","fiji1243","taga1270","maor1246","tong1325","wall1257","muyu1244","shua1257","latv1249","russ1263","ukra1253","vend1245","xhos1239","zulu1248","luok1236","awng1244","tigr1270","newa1246","nucl1301"
"anga1288",0.403817101851852,-1.19477742459143,0.341806,-2.09070050518182,-2.10063845390071,0.368908,0.5495475,0.5282105,0.400826,0.335772314814815,-7.3941823954814,0.343696,0.31977,0.445416296296296,0.320506851851852,0.421678296296296,0.542784,0.0751415,0.194112435185185,-18.4444300348293,0.3842415,0.410392407407407,0.331072069444444,0.427795,0.3472235,0.319998055555556,0,0.024761,0.0138495,0.021185,0.0806713842592593,0.151987104938272,0.0154233333333333,0.00972944444444445,0.145006027777778,0.0177391666666667,0.0201580555555556,0.0543060648148148,0.0402043518518519,0.34075287037037,0.0526435,-18.4864274422367,0.118201388888889,0.0885581574074074,-59.7134509230272,0.0335012962962963,0.4640765,0.181561203703704,0.117344,0.023416287037037,0.0750385648148148,-18.6870211459404,-59.704868700805,0.0621762407407407,0.0467918518518519,0.0820195,0.100069351851852,0.0722293518518519,0.0009165,0.0259234259259259,-59.7244881325584,0.017729537037037,-59.9304138399429,0.170576111111111,0.340118611111111,0.400355703703704,0.147653567901235,0.0861155679012346,0.15060462962963,0.341806,-2.09070050518182,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,-7.3941823954814,-7.3941823954814,0.320506851851852,0.320506851851852,0.320506851851852,0.320506851851852,0.320506851851852,0.320506851851852,0.331072069444444,0.331072069444444,0.427795,0.3472235,0.3472235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024761,0.0138495,0.021185,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.0177391666666667,0.0177391666666667,0.0201580555555556,0.0526435,0.0526435,0.0526435,-59.7134509230272,-59.7134509230272,-59.7134509230272,-59.7134509230272,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0750385648148148,-18.6870211459404,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0820195,0.0820195,0.0820195,0.100069351851852,0.0259234259259259,0.0259234259259259,-59.9304138399429,0.400355703703704
"west2369",0.492165108695652,0.701905538461538,0.4521635,0.22995962962963,0.229453333333333,0.46602625,0.5171865,0.274799402173913,0.48025,0.520360108695652,0.647665538461539,0.45576704810789,0.504268586956522,-9.51159618470215,0.500227608695652,0.505650635869565,0.5067265,0.0251475,0.26275372826087,0.301734074074074,0.497178108695652,0.386995235507246,0.366216653784219,0.625326956521739,0.4628465,0.499071222222222,0.024761,0,0.007556,0.019675,0.039600134057971,0.193733630434783,0.00919913043478261,0.0404602173913043,0.159846032608696,0.0532104347826087,0.025244347826087,0.140922502683843,0.12151597826087,0.014967037037037,0.129981565217391,0.142817391304348,0.104325217391304,0.101501510869565,0.0309386153846154,0.106082391304348,0.47439,-37.9683065006599,0.063319,0.0137096086956522,0.136765086956522,0.0915322826086957,0.0144776086956522,0.0263420434782609,0.102904239130435,0.140387,0.0970130434782609,0.0372784565217391,0.049475,0.0482339130434783,0.0238878260869565,0.0556916304347826,0.211438333333333,0.15207347826087,0.0161043386243386,0.49574997826087,0.348797007246377,0.136950601449275,0.122596086956522,0.4521635,0.22995962962963,0.46602625,0.46602625,0.46602625,0.46602625,0.46602625,0.46602625,0.520360108695652,0.520360108695652,0.520360108695652,0.520360108695652,0.647665538461539,0.647665538461539,0.500227608695652,0.500227608695652,0.500227608695652,0.500227608695652,0.500227608695652,0.500227608695652,0.366216653784219,0.366216653784219,0.625326956521739,0.4628465,0.4628465,0.024761,0.024761,0.024761,0.024761,0.024761,0.024761,0.024761,0.024761,0.024761,0.024761,0.024761,0.024761,0.024761,0,0.007556,0.019675,0.159846032608696,0.159846032608696,0.159846032608696,0.159846032608696,0.0532104347826087,0.0532104347826087,0.025244347826087,0.129981565217391,0.129981565217391,0.129981565217391,0.0309386153846154,0.0309386153846154,0.0309386153846154,0.0309386153846154,0.106082391304348,0.106082391304348,0.106082391304348,0.106082391304348,0.106082391304348,0.136765086956522,0.0915322826086957,0.0263420434782609,0.0263420434782609,0.0263420434782609,0.140387,0.140387,0.140387,0.0970130434782609,0.0482339130434783,0.0482339130434783,0.211438333333333,0.49574997826087
"assy1241",0.4801475,-1.23612292459143,0.4383095,-2.04249430790305,-2.14198395390071,0.43500275,0.508388,0.041309,0.4522895,-4.05975333009619,-5.71052693434561,0.4413825,-4.71764268761491,-11.0550422538168,-6.62320110944582,0.4955415,0.5014385,0.031091,0.0171205,-20.118178750397,0.444968,-19.7156768985452,0.337798833333333,-19.6366657874341,0.440789,-20.2931665281748,0.0138495,0.007556,0,-20.4160034624387,0.0382641666666667,0.28720775,-20.4218232001437,-20.6551102858052,0.1197855,-21.3382378949126,-21.29550030232,0.132025,-21.6518191912089,-21.6536112282459,0.1005655,-22.0496616912089,-22.5363224016343,0.073951,-61.387199638595,-23.1290915531494,0.466576,-58.2100696250311,0.05305,0.006696,0.1513925,-56.756165464192,-61.3786174163727,0.053392,-62.0157648689001,0.110883,-61.9457440917151,0.053778,0.027226,-62.4442475054444,-62.0623826764475,-62.5753314568823,-62.3000256312615,-62.4802953775578,-62.6347435222988,0.4771375,0.43859,0.101268,-62.8435866016639,0.4383095,-2.04249430790305,0.43500275,0.43500275,0.43500275,0.43500275,0.43500275,0.43500275,-4.05975333009619,-4.05975333009619,-4.05975333009619,-4.05975333009619,-5.71052693434561,-5.71052693434561,-6.62320110944582,-6.62320110944582,-6.62320110944582,-6.62320110944582,-6.62320110944582,-6.62320110944582,0.337798833333333,0.337798833333333,-19.6366657874341,0.440789,0.440789,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.0138495,0.007556,0,-20.4160034624387,0.1197855,0.1197855,0.1197855,0.1197855,-21.3382378949126,-21.3382378949126,-21.29550030232,0.1005655,0.1005655,0.1005655,-61.387199638595,-61.387199638595,-61.387199638595,-61.387199638595,-23.1290915531494,-23.1290915531494,-23.1290915531494,-23.1290915531494,-23.1290915531494,0.1513925,-56.756165464192,0.053392,0.053392,0.053392,0.110883,0.110883,0.110883,-61.9457440917151,-62.4442475054444,-62.4442475054444,-62.3000256312615,0.4771375
"manx1243",0.213471931962528,0.106325212121212,0.288163880597015,0.0273718518518519,0.0394211111111111,0.241557375,0.00757029850746269,0.00135369402985075,0.0491961194029851,0.0103225,0.0184918787878788,0.187354112308826,0.381517393617021,0.230289166666667,0.383792659574468,0.124761849396634,0.00256059701492537,-19.0432938489047,0.00688755,0.10716,0.0494187686567164,0.298040116233255,0.245819491537584,0.312144228723404,0.220995074626866,0.00255594059405941,0.021185,0.019675,-20.4160034624387,0,0.317375631702598,0.472006385016407,0.393266117021277,0.196303905723906,0.398292248134328,0.47355579787234,0.406574707446809,0.429653052146674,0.547063048128342,0.295939481481481,0.593835037313433,0.597258544776119,0.538919574468085,0.346285996744998,0.611024606060606,0.370898244680851,-21.6909289148026,0.562487407407407,0.268703582089552,0.344044635820896,0.526916398259486,0.563686156716418,0.50505578358209,0.296592680175789,0.543640196721311,0.47628,0.532994438502674,0.33918786076883,0.347597313432836,0.45731845,0.515229104477612,0.498045278688525,0.349024444444444,0.360278085106383,0.29430435978836,0.37625095,0.518368785240464,0.425453385201651,0.422698739946381,0.288163880597015,0.0273718518518519,0.241557375,0.241557375,0.241557375,0.241557375,0.241557375,0.241557375,0.0103225,0.0103225,0.0103225,0.0103225,0.0184918787878788,0.0184918787878788,0.383792659574468,0.383792659574468,0.383792659574468,0.383792659574468,0.383792659574468,0.383792659574468,0.245819491537584,0.245819491537584,0.312144228723404,0.220995074626866,0.220995074626866,0.021185,0.021185,0.021185,0.021185,0.021185,0.021185,0.021185,0.021185,0.021185,0.021185,0.021185,0.021185,0.021185,0.019675,-20.4160034624387,0,0.398292248134328,0.398292248134328,0.398292248134328,0.398292248134328,0.47355579787234,0.47355579787234,0.406574707446809,0.593835037313433,0.593835037313433,0.593835037313433,0.611024606060606,0.611024606060606,0.611024606060606,0.611024606060606,0.370898244680851,0.370898244680851,0.370898244680851,0.370898244680851,0.370898244680851,0.526916398259486,0.563686156716418,0.296592680175789,0.296592680175789,0.296592680175789,0.47628,0.47628,0.47628,0.532994438502674,0.45731845,0.45731845,0.349024444444444,0.37625095
"ital1282",0.226264589323427,0.0992823232323232,0.334040605861112,0.221525925925926,0.0379274074074074,0.371687103703704,0.307980036798139,0.113138483430799,0.208865153966927,0.344125090830569,0.0163662121212121,0.323289843930329,0.31388138553759,0.219160462962963,0.314973933077667,0.255467657964245,0.310556547253972,0.0133508333333333,0.132032188003221,0.0945222222222222,0.162235628802196,0.438748712962963,0.313177356569178,0.47876258291874,0.301504902540175,0.243827322649573,0.0806713842592593,0.039600134057971,0.0382641666666667,0.317375631702598,0,0.289299812567711,0.00411781142896628,0.0551717791005291,0.321461184565358,0.0595918928620785,0.0142885498203427,0.217594765187361,0.221217144634233,0.297047350589226,0.427390274403959,0.528632245562093,0.160383721807629,0.255542213302453,0.618981414141414,0.150191991017137,0.406080291666667,0.563384537037037,0.151618149404051,0.159432705576847,0.233299740361413,0.479566039938014,0.40193007885973,0.0874113908301972,0.114841532947923,0.388727223605377,0.218090564060182,0.0408440419966878,0.197393040175941,0.211455458937198,0.408145696970842,0.0654271519552548,0.327045,0.239662371165008,0.271766567460317,0.429224886876006,0.522560521320397,0.332649886883755,0.19990298730535,0.334040605861112,0.221525925925926,0.371687103703704,0.371687103703704,0.371687103703704,0.371687103703704,0.371687103703704,0.371687103703704,0.344125090830569,0.344125090830569,0.344125090830569,0.344125090830569,0.0163662121212121,0.0163662121212121,0.314973933077667,0.314973933077667,0.314973933077667,0.314973933077667,0.314973933077667,0.314973933077667,0.313177356569178,0.313177356569178,0.47876258291874,0.301504902540175,0.301504902540175,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.0806713842592593,0.039600134057971,0.0382641666666667,0.317375631702598,0.321461184565358,0.321461184565358,0.321461184565358,0.321461184565358,0.0595918928620785,0.0595918928620785,0.0142885498203427,0.427390274403959,0.427390274403959,0.427390274403959,0.618981414141414,0.618981414141414,0.618981414141414,0.618981414141414,0.150191991017137,0.150191991017137,0.150191991017137,0.150191991017137,0.150191991017137,0.233299740361413,0.479566039938014,0.0874113908301972,0.0874113908301972,0.0874113908301972,0.388727223605377,0.388727223605377,0.388727223605377,0.218090564060182,0.211455458937198,0.211455458937198,0.327045,0.429224886876006
"nucl1643",0.311045414538708,0.133402808080808,0.202843944343963,0.244546296296296,0.133003888888889,0.384762438824378,0.329562515324228,0.26680660987824,0.229690542239513,0.370675330263576,0.0955209696969697,0.110334416907397,0.545725462342543,0.158770555555556,0.465263120937864,0.279925338719802,0.328167847958346,0.4017885,0.322293277536232,0.197916851851852,0.107979305236241,0.199488275981205,0.102017257721434,0.489217435323383,0.118047421287712,0.393112547600914,0.151987104938272,0.193733630434783,0.28720775,0.472006385016407,0.289299812567711,0,0.296519436673018,0.28242253968254,0.212003712240585,0.205518064570763,0.280011831851381,0.110187494348294,0.147020964905579,0.377213580808081,0.470446403846993,0.609508940190996,0.344799773843548,0.18523201376207,0.643561580808081,0.107757512596592,0.339859166666667,0.458477407407407,0.309345864416006,0.312191239553072,0.236196111251389,0.396296496239687,0.429366764430307,0.296558465763559,0.174149583589914,0.420735684547011,0.336185488772064,0.318385952788393,0.235187793442244,0.338479190217391,0.418225863767987,0.309446825497212,0.237302222222222,0.173781533079284,0.409315835978836,0.4493682875,0.2271867317163,0.398018875524872,0.309506629638997,0.202843944343963,0.244546296296296,0.384762438824378,0.384762438824378,0.384762438824378,0.384762438824378,0.384762438824378,0.384762438824378,0.370675330263576,0.370675330263576,0.370675330263576,0.370675330263576,0.0955209696969697,0.0955209696969697,0.465263120937864,0.465263120937864,0.465263120937864,0.465263120937864,0.465263120937864,0.465263120937864,0.102017257721434,0.102017257721434,0.489217435323383,0.118047421287712,0.118047421287712,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.151987104938272,0.193733630434783,0.28720775,0.472006385016407,0.212003712240585,0.212003712240585,0.212003712240585,0.212003712240585,0.205518064570763,0.205518064570763,0.280011831851381,0.470446403846993,0.470446403846993,0.470446403846993,0.643561580808081,0.643561580808081,0.643561580808081,0.643561580808081,0.107757512596592,0.107757512596592,0.107757512596592,0.107757512596592,0.107757512596592,0.236196111251389,0.396296496239687,0.296558465763559,0.296558465763559,0.296558465763559,0.420735684547011,0.420735684547011,0.420735684547011,0.336185488772064,0.338479190217391,0.338479190217391,0.237302222222222,0.4493682875
"hebr1245",0.206123731144808,0.0973284848484848,0.260014029850746,0.00496518518518519,0.0348155555555556,0.22403375,0.0118362686567164,0.00864365671641791,0.0325471641791045,0.0101046542553191,0.0157652121212121,0.158993531877649,0.392241329787234,0.19996037037037,0.392031462765957,0.20559315874087,0.0118177611940299,-19.0491135866097,0.0035748,0.0863662962962963,0.0376903358208955,0.273039806934594,0.219691858622814,0.536096436170213,0.188207611940299,0.00315412541254125,0.0154233333333333,0.00919913043478261,-20.4218232001437,0.393266117021277,0.00411781142896628,0.296519436673018,0,0.190180942760943,0.383146133097809,0.0522693882978723,0.0169655319148936,0.404413761286162,0.537600160427807,0.290348148148148,0.580674365671642,0.584497276119403,0.523907872340426,0.332186767426167,0.611050787878788,0.121492420212766,-21.6967486525075,0.565023611111111,0.277922985074627,0.334393569402985,0.334123485238385,0.559448992537313,0.498698059701493,0.302470772522653,0.112417278688525,0.454617462686567,0.517294786096257,0.338307945591808,0.326989552238806,0.44759235,0.507304701492537,0.202338885245902,0.324871111111111,0.198181356382979,0.288755851851852,0.3760559,0.509878034134881,0.406275188684238,0.40364235924933,0.260014029850746,0.00496518518518519,0.22403375,0.22403375,0.22403375,0.22403375,0.22403375,0.22403375,0.0101046542553191,0.0101046542553191,0.0101046542553191,0.0101046542553191,0.0157652121212121,0.0157652121212121,0.392031462765957,0.392031462765957,0.392031462765957,0.392031462765957,0.392031462765957,0.392031462765957,0.219691858622814,0.219691858622814,0.536096436170213,0.188207611940299,0.188207611940299,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.0154233333333333,0.00919913043478261,-20.4218232001437,0.393266117021277,0.383146133097809,0.383146133097809,0.383146133097809,0.383146133097809,0.0522693882978723,0.0522693882978723,0.0169655319148936,0.580674365671642,0.580674365671642,0.580674365671642,0.611050787878788,0.611050787878788,0.611050787878788,0.611050787878788,0.121492420212766,0.121492420212766,0.121492420212766,0.121492420212766,0.121492420212766,0.334123485238385,0.559448992537313,0.302470772522653,0.302470772522653,0.302470772522653,0.454617462686567,0.454617462686567,0.454617462686567,0.517294786096257,0.44759235,0.44759235,0.324871111111111,0.3760559
"assa1263",0.497475589225589,0.0866434567901235,-1.81956246985242,0.0208759259259259,0.0445707407407407,-3.70606957822083,-4.04447582805524,0.0720026984126984,-4.34471166138858,0.184207744107744,0.0400941358024691,0.0563845502645503,0.504884478114478,0.165911666666667,0.505743636363636,0.284073650793651,-18.2511365448079,-19.2824006722712,0.0511593,0.0521607407407407,0.0187037566137566,0.214821094276094,0.147732331977787,0.25169202020202,-18.5736886732909,0.0571217627118644,0.00972944444444445,0.0404602173913043,-20.6551102858052,0.196303905723906,0.0551717791005291,0.28242253968254,0.190180942760943,0,0.14179367003367,0.348975353535354,0.364191447811448,0.318813596096096,0.507034141414141,0.360450222222222,0.628471746031746,0.631329417989418,0.558811043771044,0.0915261616161616,0.632648148148148,0.3474,-21.9300357381691,0.50834037037037,-21.1937002466448,0.4601,0.347675357142857,0.579545502645503,0.557639206349206,0.382813801079734,0.347547070707071,-21.8652950546243,0.554404006734007,0.502569326599327,-21.997843174925,0.4858741,0.551880846560847,0.340840067340067,0.260302037037037,0.111498080808081,0.35944291005291,0.4508419,0.489980251322751,0.381338006253006,0.439331818181818,-1.81956246985242,0.0208759259259259,-3.70606957822083,-3.70606957822083,-3.70606957822083,-3.70606957822083,-3.70606957822083,-3.70606957822083,0.184207744107744,0.184207744107744,0.184207744107744,0.184207744107744,0.0400941358024691,0.0400941358024691,0.505743636363636,0.505743636363636,0.505743636363636,0.505743636363636,0.505743636363636,0.505743636363636,0.147732331977787,0.147732331977787,0.25169202020202,-18.5736886732909,-18.5736886732909,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.00972944444444445,0.0404602173913043,-20.6551102858052,0.196303905723906,0.14179367003367,0.14179367003367,0.14179367003367,0.14179367003367,0.348975353535354,0.348975353535354,0.364191447811448,0.628471746031746,0.628471746031746,0.628471746031746,0.632648148148148,0.632648148148148,0.632648148148148,0.632648148148148,0.3474,0.3474,0.3474,0.3474,0.3474,0.347675357142857,0.579545502645503,0.382813801079734,0.382813801079734,0.382813801079734,-21.8652950546243,-21.8652950546243,-21.8652950546243,0.554404006734007,0.4858741,0.4858741,0.260302037037037,0.4508419
"kaya1330",0.422949280051759,0.202066484848485,0.116600280552127,0.197703333333333,0.174507407407407,0.544031997554093,0.406042552463248,0.254849850035537,0.303811100886545,0.356092687162591,0.11680303030303,0.182078303851257,0.502020598404255,0.313100555555556,0.49737036241664,0.358968785069712,0.41124336943104,0.2245985,0.244374825,0.0561088888888889,0.145009316395961,0.291735246135604,0.190055053367708,0.450834151119403,0.129286298956346,0.231117095709571,0.145006027777778,0.159846032608696,0.1197855,0.398292248134328,0.321461184565358,0.212003712240585,0.383146133097809,0.14179367003367,0,0.340076302199111,0.41097519232296,0.281264496959646,0.321634410168409,0.460867134259259,0.6052103148543,0.648071437884109,0.517191428628136,0.126713095971063,0.568356424242424,0.336030742100667,0.259032541666667,0.359616666666667,0.385157829087645,0.485007649604422,0.381427070900788,0.353966754828797,0.494692532045654,0.379292579060611,0.514214426229508,0.512382119290764,0.509938164059382,0.436628155712679,0.43090625070138,0.5876481,0.491384781606673,0.551300459016393,0.269757962962963,0.107200059939663,0.551394137566138,0.53253935,0.327672118063685,0.580878305064324,0.471506010763875,0.116600280552127,0.197703333333333,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.356092687162591,0.356092687162591,0.356092687162591,0.356092687162591,0.11680303030303,0.11680303030303,0.49737036241664,0.49737036241664,0.49737036241664,0.49737036241664,0.49737036241664,0.49737036241664,0.190055053367708,0.190055053367708,0.450834151119403,0.129286298956346,0.129286298956346,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.145006027777778,0.159846032608696,0.1197855,0.398292248134328,0,0,0,0,0.340076302199111,0.340076302199111,0.41097519232296,0.6052103148543,0.6052103148543,0.6052103148543,0.568356424242424,0.568356424242424,0.568356424242424,0.568356424242424,0.336030742100667,0.336030742100667,0.336030742100667,0.336030742100667,0.336030742100667,0.381427070900788,0.353966754828797,0.379292579060611,0.379292579060611,0.379292579060611,0.512382119290764,0.512382119290764,0.512382119290764,0.509938164059382,0.5876481,0.5876481,0.269757962962963,0.53253935
"kara1465",0.263222896554462,0.103505636363636,0.136193582089552,0.048972962962963,0.0417618518518519,0.255021375,0.0750755223880597,0.0610190298507463,0.0277140298507463,0.0292200531914894,0.0341564242424242,0.0660428689883914,0.47172625,0.177666111111111,0.470941994680851,0.257590306248015,0.071705671641791,-19.9014375363037,0.0495454,0.0374874074074074,0.0418085820895522,0.192929234141056,0.141528516170869,0.565291117021277,0.0709334328358209,0.049509900990099,0.0177391666666667,0.0532104347826087,-21.3382378949126,0.47355579787234,0.0595918928620785,0.205518064570763,0.0522693882978723,0.348975353535354,0.340076302199111,0,0.46666789893617,0.332087184494196,0.486437085561497,0.361888296296296,0.608250410447761,0.612948208955224,0.558043723404255,0.255125416402032,0.620997878787879,0.0566285106382979,-22.6131633472764,0.505008333333333,0.378217313432836,0.425215818656716,0.287017602114818,0.526452873134328,0.523768320895522,0.370235879363131,0.0526502295081967,0.527527014925373,0.554035882352941,0.435370358165568,0.388868358208955,0.49423395,0.523769776119403,0.204252196721311,0.280758703703704,0.108842127659574,0.361710095238095,0.4462929,0.469721955500276,0.438657664602519,0.407506863270778,0.136193582089552,0.048972962962963,0.255021375,0.255021375,0.255021375,0.255021375,0.255021375,0.255021375,0.0292200531914894,0.0292200531914894,0.0292200531914894,0.0292200531914894,0.0341564242424242,0.0341564242424242,0.470941994680851,0.470941994680851,0.470941994680851,0.470941994680851,0.470941994680851,0.470941994680851,0.141528516170869,0.141528516170869,0.565291117021277,0.0709334328358209,0.0709334328358209,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0177391666666667,0.0532104347826087,-21.3382378949126,0.47355579787234,0.340076302199111,0.340076302199111,0.340076302199111,0.340076302199111,0,0,0.46666789893617,0.608250410447761,0.608250410447761,0.608250410447761,0.620997878787879,0.620997878787879,0.620997878787879,0.620997878787879,0.0566285106382979,0.0566285106382979,0.0566285106382979,0.0566285106382979,0.0566285106382979,0.287017602114818,0.526452873134328,0.370235879363131,0.370235879363131,0.370235879363131,0.527527014925373,0.527527014925373,0.527527014925373,0.554035882352941,0.49423395,0.49423395,0.280758703703704,0.4462929
"komi1268",0.22116070220705,0.102621212121212,0.220925820895522,0.0251140740740741,0.0316655555555556,0.236289125,0.0167017910447761,0.0144166791044776,0.0327229850746269,0.00946848404255319,0.0218080606060606,0.153113305233094,0.405191196808511,0.228579537037037,0.407548856382979,0.2099717696094,0.0143646268656716,-19.8837001722712,0.01634995,0.0887366666666667,0.0419605970149254,0.276595990937746,0.223725332581331,0.557969122340426,0.166302537313433,0.0126845874587459,0.0201580555555556,0.025244347826087,-21.29550030232,0.406574707446809,0.0142885498203427,0.280011831851381,0.0169655319148936,0.364191447811448,0.41097519232296,0.46666789893617,0,0.411347640178736,0.532539171122995,0.317962518518519,0.594617723880597,0.599989328358209,0.546777180851064,0.313233752580184,0.612217818181818,0.112648510638298,-22.5704257546839,0.54704037037037,0.298935223880597,0.368017723134328,0.329769049735648,0.550333694029851,0.508385,0.314561154790475,0.104562098360656,0.49354552238806,0.540582941176471,0.369677127950364,0.354073582089552,0.4725488,0.516105746268657,0.206885081967213,0.358297962962963,0.177671755319149,0.316901978835979,0.3960091,0.508044146627971,0.428709982798772,0.416432037533512,0.220925820895522,0.0251140740740741,0.236289125,0.236289125,0.236289125,0.236289125,0.236289125,0.236289125,0.00946848404255319,0.00946848404255319,0.00946848404255319,0.00946848404255319,0.0218080606060606,0.0218080606060606,0.407548856382979,0.407548856382979,0.407548856382979,0.407548856382979,0.407548856382979,0.407548856382979,0.223725332581331,0.223725332581331,0.557969122340426,0.166302537313433,0.166302537313433,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.0201580555555556,0.025244347826087,-21.29550030232,0.406574707446809,0.41097519232296,0.41097519232296,0.41097519232296,0.41097519232296,0.46666789893617,0.46666789893617,0,0.594617723880597,0.594617723880597,0.594617723880597,0.612217818181818,0.612217818181818,0.612217818181818,0.612217818181818,0.112648510638298,0.112648510638298,0.112648510638298,0.112648510638298,0.112648510638298,0.329769049735648,0.550333694029851,0.314561154790475,0.314561154790475,0.314561154790475,0.49354552238806,0.49354552238806,0.49354552238806,0.540582941176471,0.4725488,0.4725488,0.358297962962963,0.3960091
