glottocode	latitude	longitude	humidity_overall_mean	humidity_overall_median	humidity_overall_sd	humidity_overall_IQR	humidity_mean_annual_mean	humidity_mean_annual_median	humidity_mean_annual_sd	humidity_mean_annual_IQR
hind1269	25	77	0.00974673694319858	0.00698500010184944	0.00577498691916922	0.00959499995224178	0.0097307057615175	0.0071145062328368	0.00596172083397549	0.00834386979921773
hung1274	46.907	19.656	0.00774145024201218	0.00737499981187284	0.00335137877496303	0.00585750001482666	0.0077358541018663	0.0073921909982649	0.00344328923545783	0.00555326350149699
kala1399	69.376	307.136	0.00265803345161439	0.00248000002466142	0.00133426600534814	0.00237500004004687	0.00265503559418875	0.00248284791854935	0.00137249228220402	0.00226596320438451
nort2945	64.78	198.193	0.00342826095190836	0.00234999996609986	0.00245318461347785	0.00447000004351139	0.00342082924543048	0.00237949652041102	0.00253405025145885	0.00394663715895957
ital1282	43.046	12.649	0.00925247309162848	0.00889499997720122	0.00259939799587302	0.00456249993294477	0.0092470145991797	0.00901076391326367	0.00265003224965801	0.00441334373479347
teso1249	1.183	33.939	0.0138011099184518	0.0141549999825656	0.0015546783021203	0.00179157522507012	0.0137991948917984	0.0140806187345232	0.00136011460178382	0.00152750621782616
nucl1643	35	135	0.00961720409053041	0.0084150000475347	0.00468833827248738	0.00818500004243106	0.00960464774882987	0.00853596871537674	0.00485870756098194	0.00793177777733136
hebr1245	31.106	35.018	0.00811382833030292	0.00758500001393259	0.00254708628855186	0.0047059248900041	0.0081075212313313	0.00753834860451106	0.00262288091178663	0.00442955108398261
jola1263	12.758	-15.735	0.0129334982549707	0.0122000002302229	0.00531255957111374	0.010855000698939	0.012929882992162	0.0125860319434044	0.00548237152263078	0.0106467590214581
kaba1278	43.508	43.392	0.0070290646813202	0.00597500009462237	0.00348504841795116	0.00649500032886863	0.00701342378012107	0.00615890209640687	0.00356317355897271	0.00586124898028275
kaya1330	-7.774	308.326	0.0163497243636659	0.0178599990904331	0.00313174164874654	0.00363750010728836	0.0163595956573575	0.0179574381133231	0.00294486773812556	0.00371279892796237
